			% of divergence bins:
Rname	Rclass	Rfam	[0;1[	[1;2[	[2;3[	[3;4[	[4;5[	[5;6[	[6;7[	[7;8[	[8;9[	[9;10[	[10;11[	[11;12[	[12;13[	[13;14[	[14;15[	[15;16[	[16;17[	[17;18[	[18;19[	[19;20[	[20;21[	[21;22[	[22;23[	[23;24[	[24;25[	[25;26[	[26;27[	[27;28[	[28;29[	[29;30[	[30;31[	[31;32[	[32;33[	[33;34[	[34;35[	[35;36[	[36;37[	[37;38[	[38;39[	[39;40[	[40;41[	[41;42[	[42;43[	[43;44[	[44;45[	[45;46[	[46;47[	[47;48[	[48;49[	[49;50[
TE_00000789	DNA	Helitron	1710	0	0	0	0	0	0	3444	1959	2839	150	640	2080	1465	654	650	1033	672	1385	1818	778	1127	583	437	76	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000248	DNA	Helitron	11620	0	73	116	1032	498	1145	1154	557	610	841	96	782	699	2493	2044	1221	1175	2546	3016	6643	4079	3117	2190	254	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000911	DNA	Helitron	413	0	0	0	0	0	212	847	2115	0	0	831	831	1257	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000331	MITE	DTA	287	0	0	0	0	0	0	0	0	0	0	435	0	0	190	1056	1408	0	152	0	0	622	188	314	613	265	0	388	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000695_INT	LTR	Gypsy	7690	0	0	0	6011	2521	14229	0	527	3003	3666	2913	1125	0	0	43	0	0	0	0	0	0	0	1334	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000295_INT	LTR	Gypsy	4653	4948	0	0	0	1139	0	8559	3264	584	0	118	97	0	0	0	0	49	0	127	0	5087	0	542	1417	1348	166	196	0	1982	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000680_INT	LTR	Gypsy	1023	298	447	149	149	149	0	0	0	0	132	146	0	0	0	0	0	0	149	0	0	149	0	0	0	0	0	0	0	0	0	94	271	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000046	DNA	DTT	2324	93	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000696_LTR	LTR	Copia	338	338	0	337	1003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000400	MITE	DTM	475	0	0	0	0	0	331	331	0	734	0	0	4002	1839	467	0	329	0	218	0	0	148	25	0	374	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000370	DNA	Helitron	2380	271	0	0	3470	0	366	0	302	716	50	402	0	425	0	164	994	645	71	111	0	269	406	77	117	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000335_LTR	LTR	Copia	169	169	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000919	DNA	DTH	0	0	0	0	0	0	989	0	0	956	3809	1171	3653	0	930	0	80	6	87	854	42	0	590	585	187	739	130	190	945	423	25	81	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000644_LTR	LTR	Gypsy	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	214	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000122	DNA	Helitron	2732	4634	336	218	0	0	0	646	139	167	0	0	51	0	0	100	0	928	672	0	869	317	435	222	194	817	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000016	DNA	DTC	2547	0	0	0	0	0	49	0	0	0	0	0	0	124	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000356	MITE	DTA	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	158	87	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000839_INT	LTR	unknown	3825	2255	1576	0	91	268	242	1580	3557	6591	3656	4126	1720	2349	6393	7976	3346	2409	455	1555	700	88	454	1246	2256	141	1267	826	591	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000815_LTR	LTR	unknown	172	982	832	1396	974	953	1424	621	570	0	0	184	0	0	184	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000372	DNA	DTC	2140	435	2295	795	946	779	1157	2049	2359	0	0	66	391	163	465	483	70	106	255	411	0	554	28	331	611	829	166	309	0	302	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000702	DNA	DTM	1007	0	0	0	0	0	0	0	0	0	0	0	0	174	540	226	1097	880	2076	1525	1803	1444	1428	1380	1114	454	287	98	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000525	DNA	DTM	0	0	0	0	0	60	450341	1886070	3657	0	119	0	226	685	189	0	30166	27349	9589	2180	398	428	1491	0	0	0	456	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000258	DNA	DTC	1976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000496	DNA	DTM	91	0	353	264	176	176	88	86	0	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000409_INT	LTR	Copia	4211	0	0	0	0	0	0	0	0	0	0	4181	0	514	626	45	0	510	0	0	4095	0	0	12631	4207	0	0	187	0	0	0	0	0	918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000358	MITE	DTM	118	118	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000027	DNA	Helitron	1997	1310	914	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	61	0	325	0	27	388	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000078_INT	LTR	Gypsy	4941	0	343	0	0	2977	1076	0	34	0	0	195	0	70	0	0	136	216	0	52	0	78	0	130	0	0	205	528	0	0	1297	2593	0	0	876	0	268	112	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000208	DNA	Helitron	7228	0	0	0	50	0	1727	4410	803	1433	2009	7447	2264	1975	3595	2332	1706	4308	1706	1029	558	561	642	301	438	323	175	230	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000847_INT	LTR	Copia	8078	0	0	29	0	0	0	5453	2980	672	491	0	0	1432	0	60	545	0	110	0	0	0	0	0	0	0	0	0	8977	2972	4236	803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000848_INT	LTR	Gypsy	2023	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000344	DNA	DTM	9079	0	0	0	0	0	0	0	0	0	0	363	717	355	712	0	0	59	0	0	267	13	241	646	1907	177	1481	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000025	DNA	Helitron	7656	250	454	9739	6731	388	0	0	0	0	0	0	93	725	1412	719	1858	4489	1756	4382	4049	4699	2840	3967	1530	1524	1342	675	1466	2674	1178	1802	709	542	232	134	271	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000630	MITE	DTH	206	0	42	0	0	0	0	0	0	153	101	485	1439	1733	2018	3441	2096	1709	1486	2380	1314	884	523	487	358	37	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000387_LTR	LTR	Copia	196	0	0	0	0	0	196	195	0	0	0	169	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000458	DNA	DTM	4489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2812	356	0	0	3206	3696	5886	2118	2793	110	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000611_LTR	LTR	Copia	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000647_INT	LTR	unknown	3721	0	617	0	67	0	830	607	533	240	1139	578	406	452	82	119	0	0	248	0	1053	383	328	157	0	0	0	0	108	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000178	DNA	Helitron	7763	1274	104	181	49	0	0	0	109	0	234	59	68	60	281	538	152	643	314	132	240	467	385	85	83	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000520_INT	LTR	Gypsy	2632	0	0	0	346	11612	4792	0	0	138	0	0	0	0	0	0	4175	80	680	169	0	0	68	0	0	0	0	80	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000420	DNA	Helitron	3847	7776	308	1892	0	7466	1718	897	3035	2401	4505	10332	12859	23654	12786	7980	20534	7731	11652	9640	10773	4876	2009	1332	639	629	1856	0	158	219	262	342	404	1928	2028	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000829_LTR	LTR	Copia	664	0	0	0	0	0	174	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	835	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000917_LTR	LTR	Gypsy	1175	101	0	836	2291	2697	12846	15570	3852	7755	12666	2663	2363	1488	399	120	3327	3201	3510	6026	11067	10241	10675	26774	27198	11708	15716	5443	4806	1368	1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000539_LTR	LTR	Copia	376	374	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000725_INT	LTR	unknown	727	0	0	0	0	423	152	1083	1228	1118	627	0	1144	543	182	0	0	0	0	156	159	0	52	0	722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000288	DNA	Helitron	6175	0	0	316	1305	1290	1119	2482	4577	5897	1393	0	410	1678	1074	1271	309	430	574	0	0	0	306	1103	0	163	0	0	292	2653	173	3206	16964	5078	598	831	1200	2445	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000778_INT	LTR	Copia	4770	0	0	8251	5247	1140	786	9157	7411	7555	11362	2640	3766	7371	675	1061	2414	2627	0	181	547	92	1623	0	0	553	578	0	1061	984	1175	697	951	0	1062	207	212	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000088	DNA	DTH	541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000591_LTR	LTR	Gypsy	1982	1949	7560	3724	501	1002	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000523	DNA	Helitron	0	0	0	0	0	945	0	0	0	0	0	259	354	135	462	989	0	181	294	0	273	0	168	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000759_LTR	LTR	Copia	602	0	0	0	0	0	0	0	0	67	245	0	0	0	0	0	180	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000119	DNA	DTC	2196	1739	0	0	0	0	0	0	0	0	52	0	0	0	98	0	85	0	0	0	0	0	309	0	0	0	0	2048	201	482	0	0	311	1361	1802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000094	DNA	Helitron	5095	214	0	721	0	0	358	2148	1824	2146	88	476	322	76	1284	1316	2753	2474	927	839	737	843	520	510	526	152	473	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000730	DNA	Helitron	514	0	0	537	1656	1743	3451	1440	2052	604	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000210	DNA	DTA	1452	621	0	137	0	72	0	177	0	0	340	379	0	64	0	0	32	1199	545	493	0	0	1203	0	0	618	91	113	0	551	0	0	332	1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000021	DNA	Helitron	1547	0	0	0	1695	1821	2203	0	0	0	0	78	0	0	0	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000782_LTR	LTR	Copia	254	254	0	257	0	128	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000028	DNA	Helitron	1562	355	90	895	892	0	0	731	0	52	47	54	56	0	166	53	0	0	0	99	97	0	114	438	790	675	237	279	436	875	185	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000599_LTR	LTR	Copia	609	0	0	609	0	0	1136	2425	1720	0	0	0	1524	1838	2789	811	876	418	0	0	1277	804	254	659	627	1890	175	0	0	475	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000603_LTR	LTR	Copia	729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000207	DNA	Helitron	6489	14558	4874	100	0	4840	326	454	602	44	129	71	0	0	2356	0	0	0	0	316	80	0	1304	0	96	880	812	7163	21449	9564	3247	8402	7553	1666	990	574	297	49	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000536_INT	LTR	unknown	3772	608	39	0	0	1416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	71	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000842	DNA	DTH	1580	968	0	29	0	0	0	689	0	31	243	0	254	0	96	0	429	0	72	138	938	690	735	65	248	867	475	0	248	0	908	871	18	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000089	DNA	Helitron	5076	0	31	339	0	78	257	66	0	0	101	0	459	84	22	355	305	396	797	3226	2440	2032	997	1614	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000054	DNA	DTM	984	354	45	0	0	0	112	119	0	0	0	0	0	0	0	92	0	0	70	15	0	105	17	81	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000875	DNA	Helitron	0	0	932	0	0	0	0	0	0	0	0	0	0	1536	132	125	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000582	DNA	Helitron	7572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000716	DNA	DTC	2966	0	0	0	1458	0	0	0	0	88	0	0	0	0	0	0	150	292	310	68	477	514	1186	1309	1376	1330	1025	344	790	242	388	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000846	DNA	Helitron	547	5710	3626	1209	73	429	342	2150	1449	337	1490	5759	2454	13037	12265	16001	14878	13688	7000	4461	3435	10095	15714	9682	9856	3232	5229	1403	2664	1838	315	767	2527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000709_LTR	LTR	Gypsy	0	0	0	0	540	1478	892	601	416	1509	3032	6107	7293	13226	6891	6167	5972	7132	3232	913	3038	1935	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000281	DNA	Helitron	9916	199	0	0	616	153	32	0	0	989	38	425	189	772	362	858	278	1278	1338	1188	539	2242	2175	2353	889	2381	1844	819	712	851	867	78	488	200	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000376_INT	LTR	Copia	4108	0	0	0	0	0	0	0	0	0	38	0	0	0	0	300	0	41	0	0	0	0	4514	0	0	1162	771	0	0	254	0	0	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000103	DNA	Helitron	10576	0	153	0	0	0	0	28	57	70	362	88	153	77	103	521	68	0	323	226	55	91	0	352	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000710_INT	LTR	Copia	3631	0	0	0	0	633	0	0	0	0	0	4843	0	0	0	4748	0	0	134	134	0	0	0	290	0	0	152	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000308_LTR	LTR	Copia	4342	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000877	DNA	DTA	1896	0	0	109	1232	0	0	0	518	0	0	0	0	0	0	0	0	0	564	0	0	0	0	0	0	167	65	0	0	232	631	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000856	DNA	DTC	6862	0	0	27	0	566	49	0	52	0	0	1444	55	0	841	691	694	2028	349	0	246	1045	943	1006	4174	2895	341	2081	1266	246	1005	318	321	0	450	1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000531_INT	LTR	Gypsy	29748	596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	736	466	0	0	0	3692	1321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000498	DNA	Helitron	1004	2399	0	67	201	0	124	383	1793	1702	1804	1733	9548	5543	4188	8034	2934	5322	3113	2013	1377	986	951	1256	762	362	213	316	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000247	DNA	Helitron	4296	280	0	285	226	302	705	1725	1109	1676	1228	2835	2613	1995	2598	2287	1493	1378	505	0	341	316	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000740_LTR	LTR	Copia	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501	0	0	0	0	0	0	72	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000805_INT	LTR	Copia	4464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4432	0	0	0	4462	0	0	0	0	98	0	650	180	291	2065	7320	719	0	1195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000627_INT	LTR	Gypsy	216	0	250	0	0	0	0	0	0	0	0	102	0	0	0	1079	0	0	925	0	129	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000509	DNA	DTM	3930	0	0	500	0	0	0	741	0	0	377	619	273	111	108	324	56	675	1011	834	1978	548	881	884	181	238	277	213	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000245	DNA	Helitron	3398	3148	0	0	0	258	379	0	0	68	221	0	1421	1943	2501	3111	0	708	2717	1962	596	652	352	286	179	43	165	0	464	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000160	DNA	Helitron	16533	5526	0	170	137	0	155	40	36	349	100	2583	3560	1967	886	7706	2871	6453	5898	2561	5766	4698	3177	3073	1869	2850	1118	893	816	930	843	1077	475	0	788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000032	DNA	DTC	2879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000145	DNA	DTM	850	84	0	0	0	0	0	0	0	0	0	0	0	0	580	196	57	0	957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000276	DNA	Helitron	3123	190	46	55	0	98	262	0	336	563	320	436	718	1114	1317	428	1745	1497	500	850	2251	1166	2998	688	1080	962	630	662	942	298	32	309	129	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000342_INT	LTR	Copia	1297	0	0	0	0	0	0	0	217	0	0	63	0	0	0	211	517	122	646	614	542	425	308	129	0	340	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000514_LTR	LTR	Gypsy	380	0	0	0	0	760	0	0	0	0	0	0	0	0	0	0	383	382	114	0	0	0	0	0	0	0	0	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000251	DNA	DTC	935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000327	DNA	DTC	1720	0	0	1631	3314	8697	0	0	0	0	0	535	0	0	0	0	68	0	1017	0	0	0	0	0	152	0	0	0	0	864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000009	DNA	Helitron	8913	1440	0	1999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	297	284	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000273	DNA	Helitron	7369	0	34	2689	1811	1519	1054	4135	0	224	211	321	407	434	629	1333	1856	8039	9748	7243	10029	10102	9425	7986	4993	3482	1586	1186	260	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000264	DNA	DTM	918	0	0	0	0	0	0	0	0	584	84	0	0	609	0	0	0	0	0	0	252	489	241	259	81	81	455	1522	522	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000164	DNA	Helitron	16832	2476	72	67	751	0	0	0	0	92	320	117	693	0	200	343	1395	1368	330	813	991	729	1694	1027	633	149	520	206	0	110	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000431	DNA	Helitron	864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000796_LTR	LTR	Copia	606	0	0	0	0	0	0	0	0	0	0	145	0	0	0	544	632	310	0	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000517_LTR	LTR	unknown	269	0	268	0	0	0	0	0	0	136	0	66	68	0	129	0	62	0	0	0	0	150	151	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000059	DNA	DTC	3111	0	0	0	0	0	0	0	0	0	0	0	42	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000887_LTR	LTR	unknown	804	804	0	0	0	0	0	0	586	513	784	0	637	237	1478	393	107	814	1558	385	1310	0	494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000510_LTR	LTR	Gypsy	628	314	0	63	0	0	342	320	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000801	DNA	DTM	633	633	632	0	0	607	370	0	1019	2175	2714	1149	790	0	578	39	571	167	0	206	375	0	320	582	591	414	25	1240	1140	795	384	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000674_INT	LTR	Copia	4358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000309_INT	LTR	Copia	3493	0	0	0	0	0	0	0	35	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	122	1351	975	0	250	1256	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000137	DNA	DTC	935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000049	DNA	Helitron	13293	6876	1216	1145	516	1982	2669	1562	2804	4093	1411	8369	4205	6690	2909	1895	2955	1246	2840	1503	2130	3000	3031	4252	635	1270	790	2155	3278	4790	15792	13292	22535	19265	22992	19119	4741	500	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000673_LTR	LTR	Gypsy	330	967	0	0	0	0	0	0	0	0	0	0	0	0	135	45	160	0	45	0	248	926	0	0	0	0	558	269	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000030	DNA	Helitron	5056	3300	3314	2268	8738	8596	7878	6712	5670	6985	3842	1715	3588	4176	1645	3104	5487	4680	3615	4228	3920	3050	3582	1272	1526	2478	1770	462	499	421	528	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000550	DNA	Helitron	0	0	0	0	0	0	0	232	0	0	0	0	0	0	105	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
